## Mon May 19 19:33:23 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
M82_01g056720.3.1	4098.XP_009617730.1	1.29e-150	426.0	COG0580@1|root,KOG0223@2759|Eukaryota,37SIZ@33090|Viridiplantae,3GE1Y@35493|Streptophyta,44FGM@71274|asterids	35493|Streptophyta	P	Belongs to the MIP aquaporin (TC 1.A.8) family	SIP2-1	GO:0003674,GO:0005215,GO:0005372,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006833,GO:0008150,GO:0015250,GO:0015267,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0042044,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944	-	ko:K09875	-	-	-	-	ko00000,ko02000	1.A.8	-	-	MIP
M82_01g057275.1.1	4081.Solyc01g057270.2.1	8.73e-209	603.0	KOG0520@1|root,KOG0520@2759|Eukaryota,37PJU@33090|Viridiplantae,3GFJ6@35493|Streptophyta,44S97@71274|asterids	35493|Streptophyta	S	Calmodulin-binding transcription	-	GO:0000981,GO:0000982,GO:0001077,GO:0001228,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006950,GO:0006952,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009266,GO:0009409,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010150,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031349,GO:0032501,GO:0032502,GO:0032774,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0042742,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048366,GO:0048367,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0065007,GO:0070417,GO:0071704,GO:0080090,GO:0080134,GO:0090304,GO:0090693,GO:0097159,GO:0097659,GO:0098542,GO:0099402,GO:0140110,GO:1900367,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:2000068,GO:2000112,GO:2001141	-	ko:K21596	-	-	-	-	ko00000,ko03000	-	-	-	Ank_2,CG-1,IQ,TIG
M82_01g057770.3.1	4081.Solyc01g057770.2.1	0.0	1404.0	KOG1172@1|root,KOG1172@2759|Eukaryota,37II0@33090|Viridiplantae,3G8ZQ@35493|Streptophyta,44GXF@71274|asterids	35493|Streptophyta	P	HCO3- transporter family	-	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005773,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006873,GO:0006885,GO:0007275,GO:0008150,GO:0008509,GO:0009987,GO:0010036,GO:0012505,GO:0015075,GO:0016020,GO:0016021,GO:0019725,GO:0022622,GO:0022857,GO:0030003,GO:0030004,GO:0030641,GO:0031224,GO:0031226,GO:0031410,GO:0031982,GO:0032501,GO:0032502,GO:0034220,GO:0042221,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0048364,GO:0048731,GO:0048856,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051453,GO:0055067,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071944,GO:0097708,GO:0098656,GO:0098771,GO:0099402	-	-	-	-	-	-	-	-	-	-	HCO3_cotransp
M82_01g057840.3.1	4081.Solyc01g057840.2.1	0.0	1125.0	COG1293@1|root,KOG2030@2759|Eukaryota,37M31@33090|Viridiplantae,3GFKS@35493|Streptophyta,44ETC@71274|asterids	35493|Streptophyta	K	Nuclear export mediator factor	-	GO:0006810,GO:0006913,GO:0008150,GO:0046907,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051641,GO:0051649	-	-	-	-	-	-	-	-	-	-	DUF3441,DUF814,FbpA,zf-CCHC
M82_01g058390.3.1	4081.Solyc01g058390.2.1	0.0	996.0	COG0153@1|root,KOG0631@2759|Eukaryota,37TAX@33090|Viridiplantae,3GGUC@35493|Streptophyta,44I3K@71274|asterids	35493|Streptophyta	G	Galactokinase galactose-binding signature	-	GO:0003674,GO:0003824,GO:0004335,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006012,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019200,GO:0019318,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046835,GO:0071704	2.7.1.157	ko:K18674	-	-	-	-	ko00000,ko01000	-	-	-	GHMP_kinases_C,GHMP_kinases_N,GalKase_gal_bdg
M82_01g065500.3.1	4081.Solyc01g065500.2.1	6.95e-306	856.0	2CN6B@1|root,2QU3R@2759|Eukaryota,37R4Y@33090|Viridiplantae,3GCZD@35493|Streptophyta,44IKH@71274|asterids	35493|Streptophyta	S	Plant phosphoribosyltransferase C-terminal	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0012505,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	2.1.1.14	ko:K00549	ko00270,ko00450,ko01100,ko01110,ko01230,map00270,map00450,map01100,map01110,map01230	M00017	R04405,R09365	RC00035,RC00113,RC01241	ko00000,ko00001,ko00002,ko01000	-	-	-	C2,PRT_C
M82_01g066520.3.1	4081.Solyc01g066520.2.1	0.0	997.0	COG0508@1|root,KOG0558@2759|Eukaryota,37KVJ@33090|Viridiplantae,3GA0W@35493|Streptophyta,44G8C@71274|asterids	35493|Streptophyta	I	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	BCE2	GO:0003674,GO:0003824,GO:0004147,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005947,GO:0006950,GO:0007154,GO:0008150,GO:0008270,GO:0009267,GO:0009295,GO:0009314,GO:0009416,GO:0009605,GO:0009628,GO:0009642,GO:0009646,GO:0009743,GO:0009744,GO:0009987,GO:0009991,GO:0010033,GO:0016407,GO:0016417,GO:0016740,GO:0016746,GO:0016747,GO:0019899,GO:0030062,GO:0030523,GO:0031625,GO:0031667,GO:0031668,GO:0031669,GO:0031974,GO:0032991,GO:0033554,GO:0034285,GO:0042221,GO:0042594,GO:0042645,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043617,GO:0044389,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045239,GO:0045240,GO:0046872,GO:0046914,GO:0050896,GO:0051716,GO:0070013,GO:0071496,GO:0098798,GO:1901700,GO:1902494,GO:1990204	2.3.1.168	ko:K09699	ko00280,ko00640,ko01100,ko01110,ko01130,map00280,map00640,map01100,map01110,map01130	M00036	R02662,R03174,R04097,R10998	RC00004,RC02727,RC02870	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	2-oxoacid_dh,Biotin_lipoyl,E3_binding
M82_01g067165.1.1	4113.PGSC0003DMT400043611	0.0	1342.0	KOG4658@1|root,KOG4658@2759|Eukaryota,383T6@33090|Viridiplantae,3GV13@35493|Streptophyta,44RU1@71274|asterids	35493|Streptophyta	L	ADP binding	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_01g067210.3-c2.1	4081.Solyc01g067100.2.1	0.0	1198.0	COG5647@1|root,KOG2166@2759|Eukaryota,37NXT@33090|Viridiplantae,3GAB6@35493|Streptophyta,44FH8@71274|asterids	35493|Streptophyta	D	atcul1,axr6,cul1	-	-	-	ko:K03347	ko04110,ko04111,ko04114,ko04120,ko04141,ko04310,ko04340,ko04341,ko04350,ko04710,ko05168,ko05200,map04110,map04111,map04114,map04120,map04141,map04310,map04340,map04341,map04350,map04710,map05168,map05200	M00379,M00380,M00381,M00382,M00387,M00407,M00411	-	-	ko00000,ko00001,ko00002,ko04121	-	-	-	Cullin,Cullin_Nedd8
M82_01g067600.3.1	4081.Solyc01g067600.2.1	0.0	3184.0	2CN5H@1|root,2QTZC@2759|Eukaryota,37PMH@33090|Viridiplantae,3G7CS@35493|Streptophyta,44CUY@71274|asterids	35493|Streptophyta	S	zinc ion binding protein	-	-	-	-	-	-	-	-	-	-	-	-	zf-CW
M82_01g067700.3.1	4081.Solyc01g067700.2.1	4.74e-260	713.0	28NW6@1|root,2QVG9@2759|Eukaryota,37T68@33090|Viridiplantae,3GHR5@35493|Streptophyta,44KB7@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sgf11
M82_01g068070.3.1	4081.Solyc01g068070.2.1	0.0	2835.0	KOG0974@1|root,KOG0974@2759|Eukaryota,37PVJ@33090|Viridiplantae,3GBW5@35493|Streptophyta,44HU0@71274|asterids	35493|Streptophyta	S	WD40 repeats	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0007049,GO:0007050,GO:0008150,GO:0008285,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0010506,GO:0010507,GO:0016020,GO:0019222,GO:0022402,GO:0031323,GO:0031324,GO:0031329,GO:0031330,GO:0042127,GO:0044424,GO:0044444,GO:0044464,GO:0045786,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051726,GO:0065007,GO:0071944	-	-	-	-	-	-	-	-	-	-	WD40
M82_01g068267.1.1	4081.Solyc01g068260.2.1	6.69e-151	453.0	KOG1929@1|root,KOG1929@2759|Eukaryota,37PPH@33090|Viridiplantae,3GAQB@35493|Streptophyta,44D4B@71274|asterids	35493|Streptophyta	L	BRCT domain, a BRCA1 C-terminus domain	-	GO:0000075,GO:0000076,GO:0000785,GO:0001932,GO:0001934,GO:0003674,GO:0003682,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006270,GO:0006275,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007049,GO:0008104,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009893,GO:0009987,GO:0010556,GO:0010562,GO:0010604,GO:0016043,GO:0019219,GO:0019220,GO:0019222,GO:0019899,GO:0019900,GO:0022402,GO:0022607,GO:0030174,GO:0031323,GO:0031325,GO:0031326,GO:0031399,GO:0031401,GO:0031570,GO:0032268,GO:0032270,GO:0033036,GO:0033135,GO:0033138,GO:0033260,GO:0033365,GO:0033554,GO:0033674,GO:0034502,GO:0034613,GO:0034622,GO:0034641,GO:0034645,GO:0035561,GO:0035563,GO:0042325,GO:0042327,GO:0043085,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043549,GO:0043933,GO:0044085,GO:0044093,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0044786,GO:0045786,GO:0045859,GO:0045860,GO:0045937,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051052,GO:0051098,GO:0051099,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0051641,GO:0051716,GO:0051726,GO:0060255,GO:0065003,GO:0065004,GO:0065007,GO:0065009,GO:0070727,GO:0071163,GO:0071165,GO:0071168,GO:0071704,GO:0071824,GO:0071840,GO:0080090,GO:0090304,GO:0090329,GO:1901360,GO:1901576,GO:2000112	-	ko:K10728	ko03440,map03440	-	-	-	ko00000,ko00001,ko03032,ko03400	-	-	-	BRCT,BRCT_2,PTCB-BRCT
M82_01g068340.3.1	4081.Solyc01g068340.2.1	0.0	979.0	COG1948@1|root,KOG2379@2759|Eukaryota,37JGH@33090|Viridiplantae,3GDSI@35493|Streptophyta,44F3I@71274|asterids	35493|Streptophyta	L	ERCC4 domain	MUS81	GO:0000003,GO:0000075,GO:0000077,GO:0000228,GO:0000278,GO:0000280,GO:0000712,GO:0000724,GO:0000725,GO:0000727,GO:0000793,GO:0000794,GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004536,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006302,GO:0006310,GO:0006312,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007059,GO:0007093,GO:0007095,GO:0007127,GO:0007129,GO:0007131,GO:0007346,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010389,GO:0010564,GO:0010948,GO:0010972,GO:0016043,GO:0016787,GO:0016788,GO:0016889,GO:0016894,GO:0022402,GO:0022414,GO:0022607,GO:0031297,GO:0031570,GO:0031572,GO:0031573,GO:0031974,GO:0031981,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0035825,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044773,GO:0044774,GO:0044818,GO:0045005,GO:0045132,GO:0045143,GO:0045786,GO:0045930,GO:0046483,GO:0048256,GO:0048257,GO:0048285,GO:0048476,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051026,GO:0051276,GO:0051304,GO:0051307,GO:0051321,GO:0051716,GO:0051726,GO:0061982,GO:0065007,GO:0070013,GO:0070192,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0098813,GO:0140013,GO:0140097,GO:1901360,GO:1901576,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902749,GO:1902750,GO:1903046,GO:1903047	-	ko:K08991	ko03440,ko03460,map03440,map03460	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	ERCC4
M82_01g079300.3.1	4081.Solyc01g079300.2.1	0.0	1628.0	2CC3R@1|root,2QTKB@2759|Eukaryota,37JEJ@33090|Viridiplantae,3G794@35493|Streptophyta,44HG6@71274|asterids	35493|Streptophyta	S	Raffinose synthase or seed imbibition protein Sip1	STS	GO:0003674,GO:0003824,GO:0006950,GO:0006979,GO:0008150,GO:0008378,GO:0009628,GO:0016740,GO:0016757,GO:0016758,GO:0047268,GO:0050896,GO:0080167	2.4.1.67	ko:K06611	ko00052,map00052	-	R03418	RC00049,RC00059	ko00000,ko00001,ko01000	-	-	-	Raffinose_syn
M82_01g079360.3.1	4081.Solyc01g079360.2.1	1.62e-146	414.0	28PFA@1|root,2R27Y@2759|Eukaryota,37TNP@33090|Viridiplantae,3GFNI@35493|Streptophyta,44K48@71274|asterids	35493|Streptophyta	K	WRKY transcription factor	-	GO:0000003,GO:0003006,GO:0003674,GO:0003700,GO:0006355,GO:0007275,GO:0008150,GO:0009555,GO:0009790,GO:0009791,GO:0009793,GO:0009889,GO:0010154,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0022414,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0048229,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0061458,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	WRKY
M82_01g080260.3.1	4081.Solyc01g080260.2.1	0.0	1606.0	28JBK@1|root,2QRQI@2759|Eukaryota,37JZ4@33090|Viridiplantae,3G98F@35493|Streptophyta,44DEG@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_01g080270.3.1	4081.Solyc01g080270.2.1	0.0	1126.0	COG1073@1|root,KOG1552@2759|Eukaryota,37JH2@33090|Viridiplantae,3GBWH@35493|Streptophyta,44HMH@71274|asterids	35493|Streptophyta	S	Alpha beta-Hydrolases superfamily protein	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_4
M82_01g080350.3.1	4081.Solyc01g080350.2.1	3.74e-241	663.0	KOG1566@1|root,KOG1566@2759|Eukaryota,37KYU@33090|Viridiplantae,3GDKH@35493|Streptophyta,44CR8@71274|asterids	35493|Streptophyta	S	Mo25-like	-	-	-	ko:K08272	ko04150,ko04152,map04150,map04152	-	-	-	ko00000,ko00001	-	-	-	Mo25
M82_01g080410.3.1	4081.Solyc01g080410.2.1	1.03e-100	291.0	COG0229@1|root,KOG0856@2759|Eukaryota,37KD7@33090|Viridiplantae,3GH61@35493|Streptophyta,44TEB@71274|asterids	35493|Streptophyta	O	SelR domain	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005783,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009266,GO:0009409,GO:0009628,GO:0009631,GO:0009987,GO:0012505,GO:0016491,GO:0016667,GO:0016671,GO:0033554,GO:0034599,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716,GO:0055114,GO:0070191,GO:0070887	1.8.4.12	ko:K07305	-	-	-	-	ko00000,ko01000	-	-	-	SelR
M82_01g080770.3.1	4081.Solyc01g080770.2.1	0.0	952.0	COG4886@1|root,2QXPR@2759|Eukaryota,37QCH@33090|Viridiplantae,3G9EP@35493|Streptophyta,44PK0@71274|asterids	35493|Streptophyta	T	Leucine rich repeat N-terminal domain	-	GO:0000003,GO:0003006,GO:0005575,GO:0005623,GO:0005886,GO:0007275,GO:0008150,GO:0009791,GO:0009888,GO:0009908,GO:0010073,GO:0010075,GO:0016020,GO:0022414,GO:0032501,GO:0032502,GO:0040008,GO:0044464,GO:0048367,GO:0048437,GO:0048507,GO:0048509,GO:0048608,GO:0048638,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0061458,GO:0065007,GO:0071944,GO:0090567,GO:0099402	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_4,LRR_6,LRR_8,Pkinase,Pkinase_Tyr
M82_01g081050.4.1	4081.Solyc01g081050.2.1	0.0	2365.0	COG1020@1|root,COG1520@1|root,KOG1178@2759|Eukaryota,KOG4649@2759|Eukaryota,37SZ2@33090|Viridiplantae,3GC91@35493|Streptophyta,44FFX@71274|asterids	35493|Streptophyta	Q	PQQ-like domain	-	-	-	ko:K00142	-	-	-	-	ko00000,ko01000,ko01004	-	-	-	AMP-binding,AMP-binding_C,PP-binding,PQQ,PQQ_2,PQQ_3
M82_01g081290.3.1	4081.Solyc01g081290.2.1	0.0	1810.0	KOG0032@1|root,KOG4197@1|root,KOG0032@2759|Eukaryota,KOG4197@2759|Eukaryota,37TCQ@33090|Viridiplantae,3GEAU@35493|Streptophyta,44GDP@71274|asterids	35493|Streptophyta	T	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	DYW_deaminase,PPR,PPR_2,PPR_3
M82_01g081620.3.1	4081.Solyc01g081620.2.1	0.0	1127.0	28IF1@1|root,2QQRS@2759|Eukaryota,37NSV@33090|Viridiplantae,3GFZY@35493|Streptophyta,44PNV@71274|asterids	35493|Streptophyta	S	Vacuolar protein sorting-associated protein 62	-	-	-	-	-	-	-	-	-	-	-	-	Vps62
M82_01g081640.3.1	4081.Solyc01g081640.2.1	0.0	1078.0	28NJ9@1|root,2QUS9@2759|Eukaryota,37TJ6@33090|Viridiplantae,3GF4X@35493|Streptophyta,44QE3@71274|asterids	35493|Streptophyta	S	Plant protein of unknown function (DUF936)	-	-	-	-	-	-	-	-	-	-	-	-	DUF936
M82_01g073695.1.1	4081.Solyc01g073700.2.1	0.0	1035.0	COG0465@1|root,KOG0743@2759|Eukaryota,37PUV@33090|Viridiplantae,3GEQC@35493|Streptophyta,44NSU@71274|asterids	35493|Streptophyta	O	Domain associated at C-terminal with AAA	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006996,GO:0007005,GO:0008150,GO:0009987,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017004,GO:0017062,GO:0017111,GO:0019866,GO:0022607,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0033108,GO:0034551,GO:0034622,GO:0042623,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0071840	-	ko:K08900	-	-	-	-	ko00000,ko03029	-	-	-	AAA,AAA_assoc,Pkinase
M82_01g086840.3.1	4081.Solyc01g086840.1.1	4.35e-182	505.0	2CNF0@1|root,2QVSQ@2759|Eukaryota,37STZ@33090|Viridiplantae,3GH8P@35493|Streptophyta,44N66@71274|asterids	35493|Streptophyta	O	Thaumatin family	-	-	-	-	-	-	-	-	-	-	-	-	Thaumatin
M82_01g087230.3.1	4081.Solyc01g087230.2.1	7.08e-291	795.0	2CMVK@1|root,2QS7K@2759|Eukaryota,37KIX@33090|Viridiplantae,3GE45@35493|Streptophyta,44FZ0@71274|asterids	35493|Streptophyta	S	Mediator complex subunit 27	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0016592,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0070013	-	ko:K15170	ko04919,map04919	-	-	-	ko00000,ko00001,ko03021	-	-	-	Med27
M82_01g087450.3.1	4081.Solyc01g087450.2.1	0.0	1632.0	KOG1877@1|root,KOG1877@2759|Eukaryota,37IPM@33090|Viridiplantae,3G8NF@35493|Streptophyta,44PZ6@71274|asterids	35493|Streptophyta	S	isoform X1	-	-	-	ko:K21842	-	-	-	-	ko00000,ko04131	-	-	-	-
M82_01g087850.2.1	4081.Solyc01g087850.2.1	0.0	1415.0	COG1404@1|root,2QT5U@2759|Eukaryota,37NF3@33090|Viridiplantae,3G9S8@35493|Streptophyta,44IUT@71274|asterids	35493|Streptophyta	O	Subtilase family	-	-	-	-	-	-	-	-	-	-	-	-	Inhibitor_I9,Peptidase_S8
M82_10g079870.2.1	4081.Solyc01g088160.2.1	1.57e-238	664.0	COG0277@1|root,KOG1231@2759|Eukaryota,37MFZ@33090|Viridiplantae,3G834@35493|Streptophyta,44DD6@71274|asterids	35493|Streptophyta	C	Cytokinin dehydrogenase 1, FAD and cytokinin binding	CKX9	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0006725,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0009056,GO:0009308,GO:0009653,GO:0009690,GO:0009791,GO:0009823,GO:0009888,GO:0009987,GO:0010016,GO:0010103,GO:0010374,GO:0010817,GO:0016491,GO:0016645,GO:0019139,GO:0032501,GO:0032502,GO:0034754,GO:0042445,GO:0042447,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048367,GO:0048507,GO:0048731,GO:0048856,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:0090558,GO:0090626,GO:0090698,GO:1901564	1.5.99.12	ko:K00279	ko00908,map00908	-	R05708	RC00121,RC01455	ko00000,ko00001,ko01000	-	-	-	Cytokin-bind,FAD_binding_4
